tail,head,cost,capacity
62,109,1258,0
9,103,917,0
193,115,659,0
156,97,1707,0
89,2,270,0
142,52,1983,0
75,115,245,0
38,69,1128,0
8,56,1260,0
169,11,1400,0
95,141,494,0
118,38,620,0
155,40,265,0
88,117,1534,0
51,107,1092,0
37,4,1081,0
175,138,1553,0
108,159,1086,0
198,25,222,0
168,92,1874,0
131,80,513,0
117,103,1933,0
64,29,801,0
50,96,444,0
13,108,109,0
73,193,376,0
22,154,526,0
174,65,737,0
197,96,1320,0
144,116,1942,0
93,15,431,0
130,59,101,0
79,76,1845,0
26,120,83,0
12,59,1205,0
187,39,1582,0
150,169,1141,0
120,2,833,0
173,8,661,0
106,61,1847,0
159,53,1739,0
92,120,886,0
55,100,1106,0
25,49,1805,0
163,159,1751,0
186,100,214,0
149,80,1711,0
172,87,1518,0
135,93,1309,0
68,0,1346,0
54,87,857,0
1,89,1754,0
10,153,124,0
125,194,1750,0
162,76,564,0
111,19,577,0
58,141,631,0
185,149,1456,0
148,15,1941,0
81,36,1805,0
134,46,1104,0
67,89,355,0
30,111,1764,0
0,14,10,0
191,56,1304,0
138,180,67,0
124,13,1884,0
161,125,762,0
110,72,744,0
57,60,308,0
147,190,963,0
20,176,42,0
80,107,1132,0
43,113,1471,0
29,62,1319,0
52,193,478,0
167,144,1214,0
190,115,761,0
137,69,373,0
123,188,1595,0
160,162,416,0
33,148,1617,0
86,32,218,0
56,115,1276,0
19,105,512,0
42,74,342,0
5,70,26,0
14,172,993,0
166,91,1222,0
189,154,976,0
62,152,1381,0
99,4,1377,0
136,26,660,0
85,89,1087,0
32,91,704,0
71,90,1988,0
18,98,1000,0
4,17,1086,0
179,13,1426,0
142,131,481,0
112,24,1608,0
165,98,215,0
98,71,65,0
61,49,1610,0
8,163,660,0
151,179,763,0
84,150,1279,0
47,2,107,0
17,43,1592,0
192,63,833,0
155,165,1069,0
178,126,253,0
141,74,686,0
88,192,1832,0
127,161,382,0
74,63,1453,0
37,137,749,0
164,189,308,0
60,126,1768,0
23,106,38,0
46,185,1953,0
2,163,1016,0
154,102,716,0
103,9,482,0
50,151,497,0
140,21,931,0
177,143,505,0
73,78,1942,0
36,70,1728,0
59,175,568,0
22,17,1191,0
183,6,1124,0
130,142,1066,0
153,87,136,0
102,82,1087,0
49,38,1580,0
139,164,284,0
12,174,223,0
72,129,387,0
35,23,892,0
187,176,805,0
120,141,360,0
196,34,259,0
159,190,1807,0
182,117,845,0
129,127,326,0
115,146,1257,0
152,136,837,0
78,10,26,0
25,190,1439,0
48,105,1147,0
11,127,1237,0
34,180,1198,0
6,182,1776,0
195,123,85,0
158,13,1565,0
91,58,43,0
128,32,1522,0
181,180,1194,0
54,162,131,0
77,67,1478,0
24,113,1711,0
63,176,494,0
10,12,506,0
162,195,669,0
185,34,938,0
111,164,429,0
171,19,1102,0
134,165,914,0
67,194,1694,0
157,92,92,0
90,97,1770,0
143,153,853,0
0,153,1135,0
53,27,1604,0
76,140,500,0
39,24,935,0
191,173,161,0
124,128,1779,0
184,85,909,0
147,75,167,0
170,104,773,0
133,100,109,0
119,159,155,0
156,139,815,0
29,179,394,0
66,9,198,0
52,84,1432,0
15,64,620,0
38,163,1629,0
160,61,1860,0
86,191,1135,0
146,0,874,0
169,161,807,0
42,177,106,0
132,51,1620,0
95,39,1646,0
65,112,34,0
28,124,995,0
51,133,1030,0
14,59,1700,0
189,47,666,0
99,177,198,0
175,108,205,0
145,73,522,0
94,116,957,0
131,138,1733,0
4,132,1475,0
41,8,1065,0
64,167,324,0
27,45,436,0
179,150,1812,0
112,147,724,0
188,88,1590,0
61,198,1123,0
151,68,1861,0
84,25,958,0
107,136,1745,0
70,28,1248,0
17,160,1185,0
144,158,661,0
40,95,1693,0
3,85,90,0
26,158,1564,0
192,138,379,0
127,42,1544,0
74,162,1239,0
164,32,1916,0
97,3,1341,0
150,119,1065,0
83,80,626,0
46,68,1010,0
173,174,34,0
69,109,1729,0
16,119,374,0
55,142,197,0
2,54,563,0
103,130,1209,0
177,4,1800,0
163,121,951,0
59,56,502,0
82,123,1675,0
45,5,1733,0
135,135,1777,0
68,186,1992,0
31,54,119,0
183,155,1327,0
116,174,1033,0
176,75,481,0
139,81,462,0
72,12,359,0
58,99,137,0
21,93,854,0
44,82,372,0
7,94,1728,0
30,133,1526,0
196,149,1034,0
115,31,74,0
78,145,1475,0
152,19,1019,0
101,16,55,0
138,106,424,0
87,93,1434,0
34,75,1367,0
20,10,1998,0
43,155,1564,0
6,45,184,0
91,183,246,0
181,57,1649,0
167,122,368,0
63,37,1825,0
33,114,858,0
171,140,1174,0
104,185,1591,0
194,39,1894,0
180,118,1159,0
143,98,1733,0
76,7,525,0
62,118,1467,0
9,74,591,0
18,136,1603,0
119,16,402,0
66,156,27,0
156,30,1059,0
89,37,529,0
142,89,1326,0
75,86,1262,0
38,94,1823,0
8,29,1888,0
95,168,151,0
169,46,1579,0
155,79,53,0
51,14,693,0
37,111,1693,0
60,192,1911,0
122,121,1793,0
198,50,1960,0
108,180,971,0
168,97,554,0
131,119,130,0
64,50,1909,0
50,125,1697,0
13,71,962,0
121,48,360,0
174,42,470,0
107,5,1326,0
70,139,1821,0
144,9,1566,0
93,42,1098,0
130,84,1036,0
79,107,1667,0
26,101,355,0
12,16,1459,0
187,26,1496,0
150,130,491,0
173,35,650,0
106,198,626,0
159,80,379,0
55,3,1874,0
25,84,966,0
126,108,1635,0
186,65,15,0
149,59,636,0
172,108,405,0
135,120,772,0
68,45,49,0
54,72,1458,0
1,124,1496,0
176,198,669,0
125,61,582,0
162,41,1044,0
148,116,1508,0
81,63,926,0
134,67,847,0
67,124,278,0
30,112,860,0
0,35,1561,0
39,194,1997,0
191,7,250,0
138,145,1192,0
161,80,930,0
110,173,1183,0
57,39,22,0
20,157,1010,0
147,165,1235,0
43,20,1903,0
29,89,1842,0
114,99,173,0
190,84,244,0
137,40,348,0
123,147,1982,0
86,5,767,0
33,143,1483,0
160,135,281,0
56,88,1051,0
19,76,897,0
42,87,502,0
5,97,1521,0
113,42,638,0
166,60,418,0
136,127,1271,0
85,68,894,0
32,48,1369,0
71,113,1080,0
18,127,209,0
4,62,1659,0
179,48,655,0
142,164,590,0
165,77,702,0
75,195,1034,0
98,160,1626,0
61,44,1762,0
8,136,119,0
151,174,1062,0
47,105,974,0
17,78,748,0
118,86,1198,0
178,91,508,0
141,37,504,0
127,140,1489,0
164,154,768,0
74,24,1154,0
37,148,1228,0
60,91,93,0
23,65,855,0
46,162,567,0
117,23,898,0
154,3,1031,0
140,114,1284,0
73,81,467,0
36,35,428,0
59,130,273,0
22,10,992,0
121,189,338,0
174,177,1008,0
183,61,1306,0
130,171,549,0
153,122,458,0
102,183,1743,0
49,57,1759,0
12,139,999,0
139,187,1105,0
35,122,183,0
21,179,1332,0
187,151,1648,0
120,114,1440,0
106,77,44,0
159,197,1621,0
182,110,318,0
129,18,911,0
115,185,1684,0
152,173,1910,0
25,161,537,0
78,47,1495,0
48,78,199,0
11,82,418,0
34,145,33,0
149,192,1716,0
105,28,336,0
158,22,820,0
195,158,518,0
128,69,1549,0
77,94,731,0
24,22,1925,0
63,159,1305,0
10,105,1620,0
125,178,1512,0
162,188,1417,0
185,5,219,0
111,131,1080,0
171,54,935,0
134,190,1674,0
157,119,1904,0
90,138,360,0
143,132,526,0
0,190,371,0
53,6,465,0
39,119,1340,0
9,160,907,0
191,136,1114,0
124,125,308,0
110,56,757,0
57,172,1009,0
147,46,1558,0
170,117,1691,0
133,15,1678,0
119,186,413,0
156,160,654,0
66,34,1774,0
29,174,100,0
52,113,50,0
15,111,1150,0
38,132,1079,0
123,44,1448,0
160,18,1420,0
86,144,1600,0
109,17,570,0
146,29,333,0
132,88,1558,0
65,107,679,0
28,25,1820,0
51,168,788,0
14,92,1811,0
113,167,931,0
166,171,242,0
189,10,473,0
99,148,1154,0
175,75,111,0
145,108,623,0
94,153,212,0
41,19,1048,0
131,145,1782,0
4,161,1339,0
27,64,794,0
13,173,1081,0
179,189,628,0
112,104,1261,0
98,55,372,0
151,35,1144,0
61,161,614,0
84,6,1195,0
107,175,1692,0
70,49,13,0
17,187,1127,0
144,179,1367,0
40,100,1294,0
3,120,245,0
26,187,1981,0
192,175,900,0
127,49,1121,0
74,143,1497,0
164,13,1062,0
150,104,1568,0
46,41,267,0
69,136,947,0
16,12,760,0
55,165,1534,0
2,83,1532,0
117,156,112,0
154,150,1658,0
177,31,1770,0
103,153,297,0
163,92,1428,0
59,31,1852,0
82,148,350,0
135,162,57,0
45,32,767,0
31,93,294,0
1,154,1310,0
183,182,1482,0
116,75,1126,0
102,34,434,0
49,182,863,0
139,52,1883,0
72,17,1552,0
58,76,933,0
21,56,263,0
44,111,181,0
7,117,1251,0
30,174,658,0
196,178,718,0
115,2,248,0
78,186,630,0
152,56,1364,0
138,119,171,0
34,36,269,0
20,119,1597,0
43,190,16,0
6,70,409,0
195,11,1362,0
158,157,1381,0
105,137,1992,0
91,170,1618,0
181,36,456,0
167,81,164,0
63,0,1200,0
33,85,340,0
5,135,683,0
171,163,721,0
104,94,1679,0
194,192,804,0
90,17,13,0
53,139,11,0
143,9,890,0
76,28,1616,0
62,91,164,0
9,45,989,0
18,165,513,0
184,197,648,0
119,15,514,0
66,185,1154,0
156,59,523,0
142,66,1105,0
38,51,382,0
8,98,342,0
47,195,1271,0
109,134,1979,0
146,144,497,0
169,49,411,0
95,183,164,0
155,98,56,0
51,53,1630,0
37,74,1808,0
122,98,599,0
108,81,1584,0
94,4,1177,0
41,152,806,0
131,26,1984,0
50,86,1791,0
13,34,1354,0
121,27,967,0
174,15,1817,0
107,24,1584,0
70,172,360,0
144,46,1301,0
93,197,1928,0
130,113,1241,0
26,14,1995,0
12,109,65,0
97,115,1203,0
173,62,1824,0
83,192,1425,0
159,127,830,0
16,135,919,0
55,62,1168,0
25,127,371,0
126,113,1080,0
96,36,1091,0
149,38,818,0
186,170,1981,0
82,11,595,0
45,149,589,0
135,23,1704,0
54,109,483,0
1,23,15,0
125,24,554,0
162,2,1663,0
148,81,429,0
134,100,444,0
30,21,734,0
0,88,328,0
101,96,1476,0
161,75,932,0
110,150,1924,0
57,10,1074,0
147,136,1344,0
43,43,431,0
29,116,896,0
114,124,1188,0
100,63,287,0
137,51,959,0
190,185,518,0
56,189,1079,0
19,51,1431,0
42,112,198,0
5,12,845,0
194,87,943,0
113,13,1098,0
166,17,1561,0
136,68,113,0
62,198,252,0
85,175,1315,0
32,21,1500,0
18,24,1349,0
4,91,1954,0
193,6,1413,0
89,85,671,0
165,168,1661,0
75,38,1108,0
98,157,360,0
151,133,1208,0
61,7,1876,0
47,84,1553,0
17,97,1487,0
118,75,282,0
178,180,996,0
88,10,1264,0
141,0,90,0
60,176,113,0
23,60,1373,0
46,135,1710,0
108,196,1188,0
198,66,472,0
117,50,1365,0
154,44,636,0
140,79,348,0
73,180,1017,0
36,8,408,0
22,111,1287,0
121,160,952,0
174,154,116,0
197,27,853,0
93,90,880,0
130,196,551,0
79,27,1766,0
153,157,704,0
102,136,627,0
139,158,1298,0
49,28,1464,0
35,65,1849,0
21,158,574,0
187,138,647,0
120,87,1431,0
106,86,998,0
182,131,1746,0
129,53,507,0
92,5,286,0
25,196,1780,0
48,163,1425,0
11,41,1203,0
34,138,1969,0
186,49,820,0
149,171,192,0
96,191,617,0
105,39,1119,0
195,165,935,0
158,59,1860,0
128,122,1828,0
77,185,532,0
24,59,1891,0
10,114,817,0
125,173,495,0
162,153,192,0
111,110,486,0
81,79,198,0
67,12,1495,0
157,146,830,0
90,183,1842,0
143,163,117,0
53,33,1381,0
39,82,763,0
9,139,329,0
191,151,1603,0
124,90,484,0
110,29,1956,0
57,151,621,0
147,21,1760,0
170,158,896,0
133,42,15,0
80,16,783,0
52,158,786,0
15,10,544,0
38,153,801,0
100,162,1763,0
137,184,1326,0
190,36,1945,0
123,3,1934,0
86,117,1434,0
109,44,785,0
146,54,1322,0
19,188,1394,0
132,101,1077,0
65,142,941,0
28,54,1826,0
14,65,138,0
113,186,464,0
166,140,1637,0
99,123,149,0
122,184,1834,0
85,52,477,0
32,160,726,0
145,135,756,0
71,1,18,0
94,162,648,0
131,180,342,0
41,54,815,0
27,103,1655,0
193,147,1970,0
13,136,1862,0
179,160,1427,0
112,77,1990,0
98,16,1211,0
61,156,1452,0
151,30,82,0
107,194,454,0
40,137,394,0
3,31,486,0
26,164,1284,0
192,68,858,0
88,149,1124,0
141,181,1307,0
178,43,1671,0
127,28,434,0
74,104,1760,0
150,77,1848,0
23,177,622,0
46,18,1854,0
69,147,1334,0
16,33,583,0
2,76,217,0
117,135,1669,0
154,179,1233,0
103,116,129,0
126,175,1551,0
73,33,89,0
36,179,290,0
82,177,618,0
45,59,425,0
135,185,979,0
31,120,590,0
197,128,718,0
1,189,933,0
183,173,1885,0
116,112,1268,0
102,7,267,0
49,137,883,0
139,11,781,0
21,35,557,0
44,132,1730,0
7,16,470,0
30,179,922,0
196,95,1855,0
182,30,1800,0
129,130,997,0
92,152,1090,0
115,41,764,0
78,95,1291,0
101,198,1051,0
138,80,1088,0
11,162,1429,0
34,1,1617,0
20,92,1593,0
6,91,1892,0
105,172,1915,0
158,166,1448,0
195,46,1103,0
91,65,1394,0
114,162,496,0
77,46,1467,0
24,134,1424,0
33,72,950,0
185,117,1284,0
5,162,583,0
171,70,1713,0
104,99,470,0
90,58,1261,0
53,182,172,0
143,52,243,0
9,48,708,0
18,190,799,0
184,42,219,0
80,139,1606,0
133,159,1336,0
170,5,1375,0
119,42,584,0
66,82,1334,0
142,103,1730,0
15,159,1435,0
38,20,662,0
8,71,33,0
109,161,508,0
146,173,801,0
95,82,1634,0
118,145,1933,0
65,27,1555,0
28,137,1020,0
37,85,200,0
189,122,135,0
122,79,122,0
175,59,1599,0
108,110,437,0
94,41,496,0
131,33,416,0
41,163,896,0
13,61,1410,0
188,37,965,0
121,126,592,0
84,118,230,0
107,63,1211,0
144,195,634,0
70,65,1435,0
130,106,614,0
3,136,673,0
26,43,378,0
12,74,970,0
97,86,1170,0
83,39,1845,0
106,140,911,0
69,24,1255,0
16,156,1611,0
25,98,1852,0
177,111,1438,0
126,90,1457,0
163,44,836,0
96,25,1326,0
149,1,773,0
186,151,648,0
82,36,1560,0
45,176,985,0
135,50,1284,0
1,10,1417,0
176,48,1674,0
125,115,1752,0
72,97,1991,0
148,190,1014,0
58,60,270,0
134,121,191,0
7,133,1569,0
30,62,1729,0
196,194,607,0
0,125,782,0
101,75,1658,0
87,40,589,0
161,174,611,0
29,111,1896,0
181,84,1274,0
114,89,160,0
167,33,886,0
190,130,639,0
137,22,1205,0
100,4,1147,0
33,197,447,0
56,162,1849,0
19,22,1872,0
5,23,1744,0
194,112,869,0
180,3,1985,0
113,96,1738,0
76,108,1992,0
136,169,1763,0
62,43,348,0
85,138,666,0
32,10,1831,0
18,53,277,0
184,181,584,0
4,96,790,0
193,57,798,0
89,120,1522,0
75,61,751,0
165,179,383,0
47,179,1955,0
169,65,511,0
118,108,482,0
155,18,682,0
88,47,1358,0
178,145,1784,0
141,27,1596,0
60,173,1070,0
23,27,1695,0
198,103,1990,0
168,22,878,0
117,93,1966,0
64,71,538,0
140,164,1754,0
50,38,1915,0
73,159,301,0
36,21,1718,0
22,64,219,0
188,184,870,0
121,139,1614,0
174,127,985,0
197,38,825,0
93,117,700,0
79,6,1796,0
153,128,1768,0
35,164,1132,0
187,97,1925,0
120,60,880,0
173,78,734,0
83,176,1155,0
106,115,205,0
159,15,132,0
92,34,1473,0
129,40,1235,0
182,164,440,0
115,195,62,0
48,184,1274,0
11,12,1989,0
186,26,584,0
149,150,1105,0
96,148,394,0
172,25,118,0
105,74,1322,0
68,90,743,0
128,159,330,0
54,29,307,0
77,148,1619,0
24,32,24,0
10,95,858,0
176,171,243,0
125,136,1674,0
162,114,77,0
111,85,915,0
81,98,1081,0
157,141,1595,0
67,19,424,0
39,169,1630,0
191,114,1708,0
124,55,968,0
87,189,625,0
161,59,1768,0
110,6,1901,0
57,122,601,0
170,187,1226,0
133,53,1085,0
80,53,70,0
52,187,1338,0
15,49,657,0
100,143,1460,0
137,131,623,0
190,9,980,0
123,102,1583,0
86,110,582,0
109,71,1727,0
56,45,1750,0
19,163,1523,0
42,0,1700,0
132,130,1803,0
65,161,60,0
14,106,1691,0
180,150,1043,0
113,157,17,0
166,97,550,0
189,192,1129,0
99,94,471,0
122,165,1122,0
85,31,1639,0
32,133,1901,0
145,154,419,0
71,28,1008,0
27,154,1901,0
193,182,715,0
179,71,565,0
112,34,1073,0
165,56,314,0
75,182,687,0
98,13,1147,0
61,119,860,0
40,174,1429,0
3,34,946,0
192,121,123,0
178,4,1338,0
141,144,817,0
88,186,1570,0
127,123,228,0
74,117,1855,0
97,188,968,0
60,32,726,0
23,172,1248,0
69,190,1849,0
2,105,1174,0
168,129,1112,0
117,162,318,0
154,92,1609,0
103,83,804,0
126,176,395,0
73,4,884,0
36,152,1826,0
31,135,1880,0
197,171,703,0
183,72,773,0
116,29,1492,0
79,139,415,0
153,13,1344,0
102,24,1191,0
49,108,1965,0
21,14,524,0
44,161,1279,0
7,47,1267,0
196,100,862,0
92,181,1857,0
182,51,1603,0
129,165,638,0
115,76,1521,0
78,64,410,0
152,194,1847,0
101,161,1217,0
48,51,372,0
11,185,1214,0
6,124,507,0
172,140,799,0
105,183,218,0
158,75,1732,0
195,53,470,0
91,100,31,0
114,191,1891,0
77,9,1818,0
24,171,1105,0
185,88,440,0
171,93,669,0
104,8,132,0
67,156,570,0
157,2,1310,0
194,150,1465,0
90,39,682,0
53,81,1565,0
39,34,143,0
9,27,1482,0
184,15,33,0
80,160,1466,0
133,186,1761,0
170,46,74,0
119,65,185,0
66,79,1376,0
89,150,682,0
52,14,1883,0
15,186,1888,0
160,103,1635,0
109,188,429,0
146,70,696,0
95,121,453,0
118,138,687,0
65,62,1657,0
28,166,436,0
189,85,1679,0
122,40,407,0
175,38,1169,0
198,141,732,0
71,145,550,0
108,11,1321,0
145,23,135,0
94,50,883,0
41,70,482,0
131,196,1118,0
27,23,223,0
13,24,1668,0
188,2,1340,0
121,97,1194,0
84,83,1842,0
107,82,1143,0
70,90,72,0
93,155,1303,0
40,25,1759,0
3,175,449,0
164,122,1340,0
97,73,855,0
150,61,575,0
83,10,430,0
106,169,135,0
69,35,619,0
16,177,81,0
177,66,1539,0
103,196,451,0
126,63,713,0
163,51,1149,0
96,126,1811,0
59,98,710,0
82,65,397,0
45,75,1660,0
31,8,386,0
1,45,1353,0
176,21,1322,0
125,110,1403,0
72,70,407,0
58,25,1685,0
148,155,1359,0
81,136,1003,0
44,20,1993,0
7,160,1099,0
30,195,1885,0
152,77,1109,0
101,86,1896,0
138,32,1517,0
161,129,792,0
34,113,1580,0
87,7,68,0
181,127,1455,0
114,50,353,0
167,60,1082,0
100,97,1435,0
63,127,309,0
123,192,1414,0
33,56,1118,0
56,135,229,0
5,50,494,0
194,109,762,0
180,40,1896,0
113,123,645,0
76,73,875,0
62,12,378,0
136,142,289,0
184,154,853,0
193,92,1523,0
66,194,337,0
156,64,1839,0
89,99,610,0
142,23,883,0
75,16,1052,0
38,100,1356,0
165,158,761,0
47,158,778,0
169,100,1062,0
118,1,640,0
155,9,1828,0
88,84,159,0
51,72,1678,0
37,37,188,0
60,138,1041,0
175,171,825,0
198,120,1765,0
168,59,820,0
117,120,665,0
64,124,726,0
50,3,560,0
140,129,1861,0
22,165,913,0
188,149,1266,0
174,96,1057,0
197,65,864,0
144,83,761,0
93,16,862,0
130,26,1487,0
79,45,1664,0
153,171,1124,0
26,91,1691,0
102,198,413,0
35,139,267,0
187,68,1821,0
120,33,1573,0
83,151,601,0
173,105,1424,0
106,28,650,0
159,42,1168,0
92,95,563,0
55,69,1213,0
25,18,1375,0
48,157,605,0
163,188,473,0
186,7,342,0
96,137,1067,0
149,113,1631,0
172,54,1259,0
135,66,380,0
45,192,705,0
105,109,1783,0
68,103,1650,0
128,180,1731,0
54,54,1470,0
10,184,282,0
176,128,748,0
162,111,1216,0
111,48,300,0
148,46,228,0
58,172,595,0
185,182,1302,0
81,5,1990,0
134,9,1718,0
157,168,941,0
67,54,280,0
30,78,332,0
39,132,1113,0
191,89,600,0
124,44,1020,0
87,152,1929,0
161,30,331,0
110,107,1663,0
57,93,249,0
170,196,1960,0
43,94,1170,0
80,74,1923,0
29,31,735,0
52,160,449,0
167,177,656,0
100,148,407,0
137,102,481,0
190,18,1896,0
123,93,1525,0
86,67,209,0
33,181,1582,0
160,193,1164,0
109,98,848,0
56,18,580,0
19,134,118,0
132,175,615,0
42,45,136,0
65,196,1103,0
14,143,1160,0
180,179,205,0
166,122,252,0
99,37,195,0
136,57,1645,0
62,187,1080,0
189,187,1756,0
122,142,1919,0
85,122,1202,0
32,122,1924,0
145,189,1990,0
18,69,641,0
71,59,398,0
27,177,914,0
193,169,85,0
179,106,101,0
112,7,1897,0
75,141,1028,0
165,3,1821,0
98,102,1171,0
61,82,1813,0
84,181,1083,0
47,35,537,0
17,20,1591,0
40,179,1067,0
192,30,370,0
155,130,308,0
178,97,1661,0
141,107,1979,0
127,70,85,0
74,94,769,0
37,170,657,0
97,151,932,0
60,29,581,0
23,139,638,0
2,130,1734,0
168,166,1183,0
154,121,1055,0
177,168,1277,0
103,46,750,0
50,182,1266,0
140,52,1222,0
126,149,1491,0
73,111,1693,0
36,101,1741,0
22,48,774,0
31,162,827,0
197,182,264,0
183,103,508,0
130,145,1750,0
116,58,937,0
79,182,1583,0
153,48,128,0
102,125,1681,0
49,71,1879,0
139,197,1734,0
72,160,1038,0
35,52,1832,0
44,190,83,0
120,172,428,0
196,1,682,0
159,159,934,0
182,84,1981,0
129,88,1796,0
115,115,1624,0
78,101,1610,0
25,159,699,0
101,140,512,0
48,8,1454,0
11,156,1862,0
6,145,893,0
172,169,862,0
195,88,1578,0
158,108,1956,0
181,149,1060,0
91,27,781,0
54,141,594,0
128,15,1256,0
114,152,1519,0
77,100,665,0
24,80,1138,0
10,47,281,0
111,197,944,0
185,67,1870,0
171,112,1212,0
134,132,1804,0
194,179,263,0
67,163,643,0
157,61,716,0
104,45,805,0
90,64,1617,0
53,124,1211,0
76,179,1941,0
39,57,1969,0
191,194,382,0
124,167,1556,0
184,116,1584,0
147,104,761,0
170,75,1807,0
133,69,774,0
80,197,1292,0
119,124,357,0
66,104,1398,0
29,148,961,0
89,185,125,0
52,43,1559,0
15,161,801,0
38,194,1891,0
160,92,1927,0
146,99,975,0
169,130,97,0
42,144,751,0
132,18,1710,0
95,4,1544,0
118,175,1153,0
65,81,202,0
28,67,504,0
14,26,232,0
189,48,1515,0
99,174,291,0
122,21,1760,0
175,13,957,0
108,32,613,0
145,42,1226,0
71,172,1577,0
198,166,1528,0
94,87,1884,0
41,105,1351,0
64,134,1597,0
27,10,1344,0
112,178,150,0
188,127,1642,0
151,101,1055,0
121,68,979,0
84,56,639,0
107,105,730,0
70,127,1696,0
17,129,912,0
93,182,1572,0
40,62,1266,0
3,178,1508,0
164,71,447,0
74,197,375,0
97,44,949,0
150,22,781,0
173,143,714,0
46,103,756,0
83,113,1805,0
106,178,330,0
69,78,1072,0
16,86,1889,0
2,25,1567,0
103,163,858,0
177,37,1579,0
126,0,915,0
163,22,578,0
96,83,401,0
59,89,892,0
82,90,576,0
45,102,75,0
68,153,1559,0
31,23,1960,0
1,192,1670,0
116,141,1316,0
176,106,1492,0
139,126,1144,0
125,73,554,0
72,43,1754,0
148,128,1758,0
21,126,131,0
58,2,1035,0
81,163,1655,0
44,49,1459,0
7,191,943,0
152,114,1009,0
101,49,755,0
138,13,950,0
87,98,1399,0
34,106,128,0
110,193,410,0
20,41,1429,0
6,12,273,0
91,148,1656,0
181,26,429,0
114,15,75,0
167,27,1522,0
100,78,554,0
63,90,1385,0
33,19,703,0
104,152,479,0
194,6,1391,0
180,85,1645,0
53,193,1173,0
143,67,1927,0
113,94,63,0
76,38,537,0
136,147,65,0
9,107,1452,0
62,17,505,0
193,119,617,0
156,125,590,0
89,6,346,0
142,56,26,0
75,119,1909,0
38,121,186,0
8,60,676,0
47,133,1391,0
95,137,1184,0
169,15,815,0
118,58,1725,0
155,44,545,0
88,121,36,0
51,111,1682,0
37,0,467,0
175,150,80,0
108,155,1716,0
198,29,225,0
168,64,1075,0
131,84,1847,0
117,99,1415,0
64,17,808,0
50,28,1416,0
13,104,1560,0
140,158,703,0
73,197,69,0
22,158,1074,0
174,69,68,0
197,108,451,0
144,104,724,0
93,11,1578,0
130,55,1412,0
79,72,277,0
26,68,186,0
12,55,1145,0
187,59,1489,0
150,173,1751,0
120,6,302,0
173,4,1401,0
106,57,1169,0
159,49,446,0
16,193,1295,0
92,116,846,0
55,96,272,0
25,53,1114,0
163,131,871,0
186,96,370,0
149,92,118,0
172,83,1093,0
135,89,441,0
105,112,421,0
68,12,735,0
54,43,806,0
128,169,168,0
1,93,337,0
10,133,1607,0
162,72,974,0
111,31,1735,0
58,137,1984,0
148,11,1965,0
185,153,1297,0
81,24,1516,0
134,34,1454,0
157,195,426,0
30,83,674,0
67,93,1742,0
0,2,1235,0
191,36,1874,0
138,176,17,0
124,9,1442,0
161,113,1183,0
110,76,274,0
147,194,1130,0
20,188,916,0
57,64,1086,0
80,111,1694,0
43,117,1599,0
29,58,187,0
167,140,1317,0
190,119,120,0
137,73,472,0
123,176,1476,0
86,36,103,0
33,168,495,0
160,166,100,0
109,125,345,0
56,119,778,0
19,109,303,0
132,180,473,0
5,66,676,0
42,54,1140,0
14,176,97,0
166,95,86,0
189,150,316,0
136,30,1101,0
62,156,1372,0
99,8,492,0
85,101,1336,0
32,95,1303,0
71,86,156,0
18,94,610,0
4,29,204,0
179,17,1816,0
142,135,1536,0
112,28,210,0
165,110,425,0
98,67,665,0
61,77,558,0
8,167,334,0
84,146,688,0
47,14,266,0
17,47,872,0
192,51,1267,0
155,185,1839,0
178,122,1423,0
141,70,250,0
88,196,1058,0
127,173,1399,0
74,59,1724,0
37,181,123,0
164,185,414,0
97,138,657,0
60,122,112,0
23,102,177,0
46,189,546,0
2,191,279,0
154,98,1485,0
103,5,958,0
140,17,1825,0
177,131,682,0
50,147,1859,0
73,114,704,0
36,66,1332,0
59,163,103,0
22,21,1038,0
183,2,267,0
130,138,774,0
116,39,511,0
153,91,710,0
102,86,1176,0
49,90,1526,0
12,170,741,0
72,133,1148,0
35,27,424,0
187,180,577,0
120,145,1688,0
196,46,1017,0
159,186,1464,0
182,73,1493,0
129,115,439,0
115,150,1216,0
78,14,1292,0
25,130,1630,0
152,140,1039,0
101,151,1561,0
48,109,332,0
11,115,933,0
34,176,1490,0
6,170,530,0
172,198,657,0
195,127,957,0
158,113,1229,0
181,176,1026,0
128,36,1996,0
54,166,1730,0
91,62,289,0
77,127,1328,0
24,117,1078,0
63,188,1079,0
10,8,960,0
111,160,1545,0
185,38,1778,0
171,23,620,0
134,153,1807,0
104,50,1486,0
157,88,1463,0
67,198,278,0
194,172,527,0
90,109,1039,0
53,103,989,0
0,157,1407,0
76,136,541,0
39,20,746,0
9,193,1256,0
191,169,1542,0
124,156,1715,0
184,89,396,0
147,79,1039,0
170,84,1142,0
133,96,303,0
119,155,415,0
156,135,720,0
29,143,880,0
66,5,614,0
52,80,1104,0
15,76,983,0
38,167,1363,0
160,49,1696,0
86,179,1672,0
146,124,1522,0
169,165,1165,0
132,63,743,0
42,189,141,0
95,35,23,0
65,116,984,0
28,120,1201,0
51,137,1878,0
14,63,1628,0
99,181,1736,0
189,43,1533,0
175,104,293,0
108,61,1044,0
145,77,1751,0
198,187,652,0
94,120,1844,0
131,142,1748,0
4,128,1602,0
41,12,1791,0
64,187,836,0
27,33,26,0
179,154,595,0
