tail,head,cost,capacity
69,177,1409,0
2,106,1006,0
168,158,256,0
117,165,1839,0
154,81,1011,0
103,86,39,0
126,141,1534,0
73,7,1063,0
36,157,714,0
31,154,923,0
197,174,1256,0
183,79,576,0
116,18,147,0
79,142,1679,0
153,8,880,0
102,101,491,0
49,111,133,0
35,44,1242,0
21,1,1838,0
44,166,728,0
7,50,1262,0
120,196,978,0
196,121,1503,0
182,60,1186,0
92,186,1585,0
129,160,517,0
115,75,955,0
78,125,1499,0
101,164,827,0
48,48,1501,0
11,132,1143,0
6,121,721,0
172,145,79,0
195,48,504,0
105,178,139,0
158,68,1809,0
91,99,1147,0
54,149,532,0
128,23,1118,0
114,128,1151,0
77,12,323,0
24,168,1025,0
185,91,642,0
171,88,1373,0
194,155,749,0
67,155,215,0
104,5,1146,0
157,5,1258,0
90,88,542,0
53,84,819,0
39,33,1169,0
9,22,363,0
184,12,554,0
80,173,532,0
133,189,1250,0
170,35,1728,0
119,68,1522,0
66,112,467,0
89,145,1474,0
52,3,1909,0
15,185,1868,0
160,100,661,0
109,191,1156,0
146,75,1655,0
199,61,1503,0
95,124,1589,0
42,136,1661,0
132,10,1075,0
118,183,558,0
65,57,220,0
28,171,1586,0
189,88,1952,0
99,198,1237,0
122,45,1601,0
175,37,1497,0
108,8,1738,0
145,18,1554,0
71,148,555,0
198,142,1361,0
94,79,1029,0
41,65,257,0
131,195,1160,0
27,18,240,0
13,27,1083,0
188,7,92,0
121,92,582,0
84,80,124,0
107,81,1672,0
70,103,35,0
93,158,784,0
40,22,1026,0
3,170,857,0
164,127,36,0
97,52,1034,0
150,62,878,0
83,9,1057,0
46,127,1405,0
106,170,189,0
69,38,1062,0
16,190,1982,0
177,77,141,0
126,56,364,0
163,14,1117,0
96,123,1316,0
59,97,755,0
82,66,605,0
45,78,888,0
31,15,1462,0
1,40,1077,0
183,192,403,0
176,18,320,0
139,102,1732,0
125,81,1772,0
72,67,738,0
58,26,1524,0
148,152,1796,0
81,139,1986,0
44,25,1612,0
7,167,1499,0
152,74,1942,0
101,41,268,0
138,37,357,0
161,140,594,0
34,114,844,0
87,10,461,0
20,193,573,0
181,114,363,0
114,55,1432,0
167,3,221,0
100,102,1566,0
63,114,1933,0
33,59,731,0
56,132,272,0
5,53,1397,0
194,110,231,0
180,45,450,0
143,91,276,0
113,70,1154,0
76,78,691,0
136,139,1180,0
62,9,1580,0
184,151,456,0
193,95,1923,0
156,69,1145,0
66,199,1037,0
89,30,233,0
142,16,517,0
75,31,1191,0
38,97,1943,0
165,145,1977,0
47,157,1289,0
169,103,1002,0
118,2,96,0
155,52,806,0
88,81,1023,0
51,71,1100,0
37,56,1930,0
60,143,533,0
175,174,389,0
108,131,1919,0
198,5,36,0
168,56,813,0
131,76,612,0
117,123,925,0
64,121,1274,0
140,134,1731,0
50,4,1058,0
22,166,1843,0
188,154,873,0
174,93,1346,0
197,68,726,0
144,80,352,0
93,19,294,0
130,31,1438,0
79,32,254,0
26,92,998,0
153,166,540,0
102,195,465,0
35,134,1410,0
187,67,1291,0
150,181,388,0
120,30,517,0
173,108,1706,0
83,146,1926,0
106,17,1749,0
159,41,837,0
92,92,1281,0
55,72,429,0
25,13,1588,0
48,154,596,0
163,187,1930,0
186,120,136,0
149,116,623,0
172,59,1368,0
135,65,1989,0
45,195,1812,0
105,104,1564,0
68,100,763,0
128,177,1451,0
54,51,1289,0
10,189,1373,0
176,141,566,0
162,80,1256,0
185,177,936,0
58,161,925,0
148,35,1731,0
111,55,1477,0
81,0,411,0
134,10,1679,0
157,171,1941,0
67,53,930,0
30,75,1861,0
39,139,268,0
191,92,1703,0
138,168,295,0
124,17,1667,0
161,25,1391,0
87,159,819,0
110,100,955,0
57,88,1949,0
80,87,940,0
43,93,1280,0
29,2,1266,0
52,165,1589,0
167,180,1965,0
190,111,609,0
137,97,944,0
123,88,422,0
86,76,216,0
33,176,1495,0
109,101,1011,0
56,15,940,0
19,133,1576,0
132,172,656,0
42,46,1058,0
65,199,287,0
14,136,1328,0
180,176,671,0
166,71,18,0
99,32,484,0
136,54,1508,0
62,180,731,0
189,190,833,0
122,131,1198,0
85,125,1374,0
32,103,540,0
71,62,275,0
18,70,195,0
145,184,1000,0
27,188,1959,0
179,105,284,0
142,159,128,0
112,4,1339,0
75,136,141,0
165,6,1981,0
98,107,1496,0
61,85,1250,0
84,170,455,0
47,38,967,0
17,23,82,0
40,176,445,0
192,27,1574,0
155,129,473,0
178,98,582,0
141,110,443,0
127,69,655,0
74,83,1873,0
37,173,1411,0
97,146,240,0
60,2,1994,0
23,142,1774,0
2,135,478,0
168,163,1694,0
117,192,1605,0
154,122,305,0
103,45,496,0
50,187,1038,0
140,57,751,0
177,171,272,0
126,150,720,0
73,106,1005,0
36,122,652,0
22,61,255,0
31,161,785,0
183,106,269,0
130,146,302,0
116,63,155,0
79,181,410,0
153,51,1429,0
102,126,1400,0
49,66,792,0
139,192,323,0
72,189,267,0
35,51,1813,0
44,195,1079,0
120,169,1502,0
196,6,841,0
159,146,1758,0
182,81,1131,0
129,91,1993,0
115,110,1533,0
78,102,1255,0
25,154,1877,0
101,143,588,0
48,21,1194,0
11,155,857,0
6,146,1329,0
172,174,1190,0
195,87,1994,0
158,105,717,0
91,6,562,0
181,136,1015,0
54,142,395,0
128,12,695,0
114,157,573,0
77,103,539,0
24,77,1786,0
10,32,691,0
185,62,1812,0
111,184,529,0
171,127,1009,0
134,129,350,0
104,42,1605,0
157,32,1268,0
194,180,1749,0
67,190,1950,0
90,69,722,0
53,127,1001,0
76,176,1676,0
39,60,1499,0
191,193,1573,0
124,164,105,0
184,113,1952,0
147,103,1274,0
80,194,845,0
170,76,710,0
133,88,1030,0
119,99,548,0
66,109,1045,0
29,151,808,0
89,180,317,0
52,40,1440,0
15,164,178,0
160,89,1314,0
199,88,1515,0
146,100,936,0
95,27,63,0
132,23,363,0
169,157,1807,0
42,149,1971,0
118,168,1748,0
65,92,786,0
28,64,1469,0
14,23,1244,0
189,51,1334,0
99,173,1530,0
122,22,287,0
175,0,1171,0
198,163,1545,0
108,37,431,0
71,179,432,0
145,53,1305,0
94,80,1229,0
41,100,1548,0
64,131,1077,0
27,9,898,0
112,191,766,0
188,124,455,0
151,104,1074,0
121,71,1085,0
84,61,1172,0
107,116,1106,0
70,120,1166,0
17,140,875,0
93,185,1675,0
40,59,837,0
3,177,253,0
192,150,1524,0
74,198,608,0
164,68,436,0
97,47,211,0
150,19,987,0
83,108,289,0
46,96,484,0
173,146,911,0
106,183,830,0
69,65,1556,0
16,83,1385,0
55,146,212,0
2,26,1647,0
154,193,341,0
103,166,1883,0
177,32,341,0
126,29,34,0
163,21,1560,0
96,80,42,0
59,68,939,0
82,95,1914,0
45,105,1845,0
68,158,204,0
31,42,1109,0
1,195,1022,0
116,130,1374,0
176,119,1881,0
139,125,268,0
125,76,1628,0
72,40,1285,0
148,133,503,0
21,113,559,0
58,7,506,0
81,174,1189,0
44,54,1570,0
7,66,1124,0
196,137,1481,0
152,111,468,0
101,52,1431,0
138,14,1302,0
87,97,565,0
34,111,1224,0
110,194,1257,0
20,46,73,0
43,135,298,0
6,9,298,0
91,147,1287,0
181,29,1630,0
114,16,1745,0
167,30,870,0
100,67,699,0
190,197,1505,0
63,89,891,0
33,30,1539,0
194,11,1019,0
104,149,1553,0
180,74,1883,0
143,70,1987,0
53,196,338,0
113,89,1585,0
76,43,384,0
136,144,725,0
9,102,643,0
62,18,1948,0
193,114,911,0
156,98,1869,0
89,1,1592,0
142,53,1857,0
75,114,1511,0
38,122,987,0
8,57,308,0
169,10,1415,0
95,140,1143,0
118,39,1016,0
155,43,104,0
88,118,535,0
51,106,564,0
37,3,787,0
175,149,1386,0
108,152,702,0
198,30,408,0
168,93,1019,0
131,83,1036,0
117,102,911,0
64,30,1927,0
50,97,1703,0
13,107,1485,0
73,192,713,0
22,155,1001,0
174,70,588,0
197,111,650,0
144,117,615,0
93,14,1643,0
130,56,1070,0
79,79,147,0
26,121,209,0
12,52,87,0
187,38,1727,0
150,174,859,0
120,3,876,0
173,7,1575,0
106,58,1172,0
159,52,279,0
92,121,1348,0
55,103,705,0
25,48,1168,0
163,158,556,0
186,101,934,0
149,95,1024,0
172,80,1146,0
135,92,1322,0
105,115,1556,0
68,1,79,0
54,84,516,0
1,88,627,0
10,134,1195,0
125,193,13,0
162,77,716,0
185,148,1115,0
58,138,1959,0
148,8,304,0
111,18,523,0
81,27,325,0
134,47,1339,0
67,88,636,0
157,198,1091,0
30,108,12,0
0,15,574,0
191,59,639,0
138,181,530,0
124,14,457,0
161,124,283,0
110,73,1975,0
57,67,475,0
147,193,1734,0
20,177,447,0
80,108,266,0
43,112,59,0
29,61,1553,0
52,194,995,0
167,147,1293,0
190,112,145,0
137,68,1998,0
123,191,116,0
160,163,300,0
33,171,131,0
86,33,1952,0
56,116,590,0
19,104,514,0
42,75,1303,0
5,69,692,0
14,173,1996,0
166,88,1504,0
189,153,1257,0
136,27,42,0
62,153,1317,0
99,7,1785,0
85,88,1336,0
32,92,768,0
71,85,1407,0
18,99,540,0
4,18,536,0
179,12,1860,0
142,128,1771,0
112,25,1063,0
165,97,650,0
98,68,1571,0
61,48,24,0
8,164,525,0
151,178,1768,0
84,151,1888,0
47,13,274,0
17,42,1698,0
192,48,1043,0
155,164,1593,0
178,127,1416,0
141,73,1661,0
88,193,1418,0
127,160,1512,0
164,190,536,0
74,60,1937,0
37,136,1616,0
60,127,522,0
23,101,489,0
46,190,1429,0
2,160,326,0
154,103,153,0
103,8,957,0
177,142,1932,0
140,22,1741,0
50,148,1051,0
73,77,856,0
36,71,1083,0
59,174,1352,0
22,22,764,0
183,1,1548,0
130,143,656,0
116,36,21,0
153,86,909,0
102,83,1612,0
139,167,899,0
12,175,625,0
49,37,1345,0
72,130,199,0
35,22,1290,0
187,179,227,0
120,142,995,0
196,35,465,0
159,185,947,0
182,74,665,0
129,126,1451,0
115,149,246,0
152,137,1113,0
78,11,1179,0
25,189,1422,0
48,106,1739,0
11,126,1065,0
34,181,1962,0
6,183,14,0
195,122,1458,0
158,114,520,0
181,179,1500,0
54,163,984,0
91,61,1900,0
128,33,1177,0
77,66,545,0
24,114,475,0
63,179,1865,0
10,13,1266,0
162,192,1393,0
111,167,864,0
185,33,1964,0
171,18,1488,0
134,154,1016,0
157,91,1599,0
67,197,173,0
90,110,1436,0
53,26,537,0
0,154,956,0
143,152,1425,0
76,141,748,0
39,27,762,0
191,172,607,0
124,129,1510,0
184,86,1846,0
147,74,643,0
170,105,1936,0
133,99,1379,0
119,158,31,0
66,6,1064,0
156,132,781,0
29,178,1858,0
52,85,1323,0
15,67,409,0
38,160,206,0
160,62,316,0
86,188,1592,0
199,119,599,0
146,1,242,0
169,160,1096,0
132,60,987,0
42,190,1586,0
95,38,606,0
65,119,618,0
28,125,1457,0
51,132,739,0
14,56,1761,0
189,46,265,0
99,176,118,0
175,111,1762,0
145,72,825,0
94,117,1178,0
131,141,1650,0
41,15,1471,0
4,133,148,0
64,184,1005,0
27,44,1918,0
179,153,700,0
112,148,269,0
188,89,1000,0
61,197,1880,0
151,71,456,0
84,26,669,0
107,139,515,0
144,159,181,0
70,29,1530,0
17,167,1958,0
40,64,1185,0
3,84,1064,0
26,159,595,0
192,139,1144,0
164,33,798,0
74,163,1307,0
97,2,1671,0
150,116,443,0
173,173,409,0
46,69,649,0
83,83,990,0
69,108,1792,0
16,104,312,0
55,137,451,0
2,55,317,0
103,189,585,0
177,59,1866,0
163,120,1027,0
59,59,884,0
82,120,48,0
45,4,1544,0
135,134,1366,0
68,187,1061,0
31,49,523,0
183,154,445,0
116,175,193,0
176,76,155,0
139,80,274,0
72,13,256,0
58,96,157,0
21,92,767,0
44,83,1607,0
7,89,631,0
30,138,670,0
196,150,1123,0
115,30,1415,0
152,20,572,0
78,150,1460,0
101,31,925,0
138,107,554,0
87,92,1040,0
34,72,1364,0
20,11,1251,0
43,154,779,0
6,34,541,0
91,182,902,0
181,56,1682,0
167,117,466,0
63,36,140,0
33,113,1999,0
171,143,1274,0
194,36,1852,0
104,186,1133,0
180,119,1912,0
143,109,934,0
76,0,150,0
62,119,1238,0
9,73,300,0
18,137,966,0
119,19,245,0
156,31,1542,0
66,157,1897,0
89,36,1160,0
142,94,1896,0
75,73,105,0
38,95,39,0
165,199,733,0
8,30,1106,0
95,171,564,0
169,45,1823,0
155,78,655,0
51,17,1465,0
37,110,236,0
60,193,518,0
108,181,958,0
198,51,1459,0
168,98,143,0
131,118,1731,0
64,51,17,0
50,122,545,0
13,70,1450,0
121,55,362,0
174,43,227,0
107,4,1910,0
70,136,1206,0
144,10,1763,0
93,41,1008,0
130,85,1698,0
3,193,1545,0
79,106,1871,0
26,98,182,0
12,17,1590,0
187,29,1356,0
150,131,1629,0
173,34,999,0
106,199,1786,0
159,83,102,0
55,2,1489,0
25,91,182,0
126,109,1331,0
96,192,435,0
186,78,791,0
149,58,1083,0
172,109,682,0
135,123,1285,0
68,46,306,0
54,73,1122,0
1,115,1197,0
176,199,900,0
125,60,970,0
162,38,1837,0
148,117,1667,0
81,62,1136,0
134,64,874,0
67,127,385,0
30,113,1044,0
0,36,1085,0
191,6,1255,0
138,158,1080,0
161,87,809,0
110,178,1953,0
147,164,1202,0
20,158,192,0
57,38,1059,0
43,23,855,0
29,88,414,0
114,96,1904,0
190,85,1447,0
137,47,1761,0
123,146,768,0
160,152,689,0
33,142,1173,0
86,26,890,0
56,89,382,0
19,79,1796,0
42,84,604,0
5,96,1601,0
113,41,1585,0
166,61,1894,0
136,96,1808,0
85,67,1099,0
32,49,750,0
71,112,1109,0
18,124,1704,0
4,63,1831,0
179,51,677,0
142,165,523,0
165,76,1776,0
75,194,208,0
98,161,420,0
61,43,1942,0
8,137,1958,0
151,169,1039,0
47,104,18,0
17,77,783,0
118,87,572,0
178,88,1771,0
141,36,1330,0
127,143,796,0
74,25,1462,0
164,155,617,0
37,147,313,0
60,84,1498,0
23,64,1448,0
46,163,1932,0
117,22,792,0
154,0,945,0
140,115,1346,0
73,80,187,0
36,44,1551,0
59,133,75,0
22,11,203,0
121,188,61,0
174,182,654,0
183,60,1548,0
130,168,1663,0
153,121,1144,0
102,180,333,0
139,186,836,0
12,132,220,0
49,56,412,0
35,125,488,0
21,178,1363,0
187,150,426,0
120,115,1823,0
106,74,134,0
159,196,1948,0
182,111,108,0
129,17,55,0
115,184,1311,0
152,174,35,0
25,160,162,0
78,44,508,0
48,79,1273,0
11,85,1552,0
34,174,1703,0
195,129,28,0
105,3,169,0
158,23,950,0
128,70,1418,0
54,196,58,0
77,93,918,0
24,23,177,0
63,158,186,0
10,22,95,0
125,177,1016,0
162,189,300,0
111,130,1889,0
185,4,567,0
171,41,620,0
134,191,180,0
157,118,1120,0
90,139,1534,0
143,135,1127,0
0,191,1274,0
53,5,1480,0
39,118,1513,0
9,167,36,0
191,139,130,0
124,126,998,0
110,57,1873,0
57,179,1604,0
147,49,1764,0
170,114,139,0
133,14,1558,0
119,181,1821,0
66,35,694,0
29,173,1024,0
156,161,391,0
52,114,1039,0
15,110,547,0
38,133,1875,0
123,47,603,0
86,145,1856,0
160,19,256,0
109,16,1212,0
146,26,308,0
199,146,1441,0
132,89,1065,0
65,106,731,0
28,26,156,0
51,171,1291,0
14,93,1127,0
113,166,352,0
166,168,1569,0
99,151,1468,0
189,9,340,0
175,74,478,0
145,99,714,0
94,158,274,0
131,144,1615,0
41,18,47,0
4,162,1845,0
27,67,1857,0
13,172,1371,0
179,188,693,0
112,105,1741,0
98,52,1527,0
151,34,642,0
61,160,1819,0
84,7,1137,0
107,174,1556,0
144,180,536,0
70,54,663,0
17,186,1207,0
40,101,636,0
3,123,1720,0
26,184,1369,0
192,160,815,0
127,48,1597,0
164,14,983,0
74,140,855,0
150,105,1716,0
46,46,355,0
69,119,694,0
16,13,348,0
55,164,1032,0
2,80,653,0
117,155,559,0
154,151,527,0
177,30,178,0
103,152,520,0
163,95,174,0
59,30,321,0
82,149,870,0
45,31,493,0
135,157,673,0
31,92,502,0
1,153,50,0
183,177,1667,0
116,84,254,0
102,35,1475,0
139,55,741,0
49,181,620,0
72,18,885,0
58,77,867,0
21,71,783,0
44,104,22,0
7,116,1477,0
30,175,445,0
196,179,1834,0
115,5,1405,0
78,187,1372,0
152,57,462,0
138,116,1379,0
34,37,705,0
20,112,550,0
43,177,1394,0
6,71,547,0
105,136,550,0
195,10,740,0
158,130,256,0
181,35,957,0
91,173,1822,0
114,198,695,0
167,80,645,0
63,3,214,0
33,84,1442,0
5,134,724,0
171,162,1634,0
194,193,256,0
104,95,1433,0
90,30,380,0
143,8,785,0
53,138,1070,0
76,29,113,0
62,88,1555,0
9,44,56,0
18,162,188,0
184,198,1748,0
119,14,285,0
66,182,1302,0
156,52,397,0
142,67,1394,0
38,48,361,0
8,99,1307,0
47,194,847,0
199,7,767,0
109,133,1448,0
146,145,1039,0
169,48,1465,0
95,182,1510,0
155,101,1977,0
51,52,1290,0
37,73,748,0
122,99,937,0
108,82,1005,0
94,5,1392,0
131,29,897,0
41,159,369,0
64,40,677,0
50,87,1613,0
13,33,715,0
121,26,1580,0
174,12,1417,0
107,27,1872,0
144,47,1377,0
70,173,826,0
93,196,1159,0
130,78,520,0
26,15,1569,0
12,110,1388,0
97,114,1864,0
173,61,990,0
83,195,1181,0
159,126,1778,0
55,57,1035,0
25,126,555,0
126,118,1876,0
96,37,556,0
149,37,428,0
186,171,130,0
82,8,364,0
135,22,1060,0
45,148,126,0
54,98,771,0
1,22,1916,0
125,23,418,0
162,3,309,0
148,82,59,0
134,101,1657,0
30,26,1545,0
0,89,233,0
101,111,1256,0
161,74,1736,0
110,151,263,0
147,139,914,0
57,9,214,0
43,42,1042,0
29,115,1234,0
114,125,568,0
167,197,1519,0
100,56,669,0
190,190,1841,0
137,50,697,0
123,137,820,0
56,190,239,0
19,50,951,0
42,113,303,0
5,11,1044,0
194,84,64,0
113,12,1614,0
166,22,85,0
136,69,1542,0
62,199,700,0
85,174,1478,0
32,22,776,0
18,25,299,0
4,68,426,0
193,5,646,0
89,84,791,0
165,87,320,0
98,154,267,0
61,6,1209,0
151,132,200,0
47,87,1767,0
17,96,1340,0
118,72,1322,0
88,11,218,0
141,63,1917,0
178,181,102,0
60,177,640,0
23,63,1663,0
46,132,258,0
198,67,1511,0
108,197,66,0
117,49,625,0
154,45,1066,0
140,72,1632,0
73,187,697,0
36,9,889,0
22,108,1645,0
121,167,1515,0
174,155,1364,0
197,26,1413,0
93,89,1322,0
130,197,1860,0
79,26,1526,0
153,156,1465,0
102,137,1422,0
139,145,14,0
49,19,27,0
35,64,800,0
21,157,1369,0
187,141,1822,0
120,88,144,0
106,87,816,0
92,6,1945,0
182,128,280,0
129,52,1016,0
48,164,1254,0
11,40,1692,0
34,139,1102,0
96,176,549,0
149,170,1587,0
186,62,1748,0
105,38,1098,0
158,56,1823,0
195,164,254,0
128,123,760,0
77,184,1516,0
24,60,1723,0
10,115,822,0
125,172,1510,0
162,150,251,0
111,105,1786,0
81,78,850,0
157,145,477,0
67,15,22,0
90,180,1916,0
143,162,1484,0
53,32,1358,0
39,77,1454,0
9,138,160,0
191,150,1299,0
124,91,1460,0
110,34,325,0
57,150,610,0
147,20,1141,0
170,159,1676,0
133,41,1179,0
80,17,950,0
52,159,184,0
15,21,760,0
38,158,933,0
100,163,491,0
137,191,336,0
190,37,1773,0
123,2,637,0
86,138,1443,0
160,8,1386,0
199,169,29,0
109,43,731,0
19,191,1600,0
146,55,1699,0
132,102,772,0
65,141,1075,0
28,55,1703,0
14,70,1454,0
113,185,86,0
166,141,278,0
99,122,672,0
122,185,1834,0
85,51,1994,0
32,161,218,0
145,134,610,0
71,0,1247,0
94,163,1948,0
41,53,1352,0
131,183,348,0
27,102,1195,0
193,146,717,0
13,135,1827,0
179,163,103,0
112,78,439,0
98,17,402,0
151,25,248,0
61,155,56,0
107,197,309,0
40,138,1346,0
3,30,970,0
26,165,60,0
192,69,756,0
88,150,819,0
178,40,365,0
141,180,46,0
127,31,1898,0
74,105,1808,0
150,66,1475,0
23,176,1183,0
46,19,760,0
69,146,1308,0
16,34,642,0
2,77,1098,0
117,134,1502,0
154,176,1457,0
103,119,992,0
126,172,457,0
73,32,198,0
36,188,1501,0
82,174,872,0
45,58,787,0
135,184,1355,0
31,123,1359,0
197,143,1302,0
1,188,782,0
183,172,682,0
116,113,940,0
102,4,941,0
49,136,275,0
139,10,658,0
21,34,309,0
44,133,101,0
7,19,1627,0
30,176,1603,0
196,88,134,0
182,31,985,0
92,153,767,0
129,129,1481,0
115,40,1609,0
78,92,735,0
101,197,190,0
138,81,1734,0
11,165,135,0
34,30,1497,0
20,93,1818,0
6,88,1551,0
195,17,1990,0
158,167,704,0
105,147,747,0
91,64,1314,0
114,163,1870,0
77,45,196,0
24,135,561,0
33,79,324,0
185,116,160,0
5,161,771,0
171,185,140,0
104,100,1198,0
90,59,148,0
53,181,834,0
143,55,313,0
9,55,1822,0
18,191,1491,0
184,43,1699,0
80,140,1624,0
170,2,480,0
133,158,732,0
119,37,138,0
66,83,1299,0
142,100,1947,0
15,158,1217,0
38,21,70,0
8,72,1349,0
109,160,1730,0
199,34,1605,0
146,170,1309,0
95,93,152,0
118,150,1280,0
65,26,1692,0
28,138,885,0
37,84,1628,0
189,121,425,0
122,76,1141,0
175,58,1661,0
108,111,975,0
94,46,1431,0
131,32,192,0
41,162,791,0
13,60,1519,0
188,38,1324,0
121,125,320,0
84,119,1187,0
107,62,1142,0
144,196,240,0
70,70,1542,0
130,107,901,0
3,139,199,0
26,40,1944,0
12,75,1688,0
97,85,1877,0
83,38,1187,0
106,141,886,0
69,7,532,0
16,157,1917,0
25,97,1801,0
177,110,1908,0
126,91,1192,0
163,47,982,0
186,148,258,0
96,26,1700,0
149,0,1749,0
82,37,1657,0
135,45,110,0
45,175,1652,0
1,9,82,0
116,196,1159,0
176,49,401,0
125,114,1917,0
72,98,577,0
148,191,1573,0
58,61,950,0
134,126,1046,0
7,132,1878,0
30,63,1099,0
196,195,435,0
0,126,1510,0
101,74,1065,0
138,196,1358,0
87,43,1263,0
161,173,1553,0
43,193,432,0
29,110,1151,0
181,83,1815,0
114,86,808,0
167,32,64,0
100,5,465,0
137,21,1496,0
190,131,79,0
33,196,284,0
56,163,1532,0
19,25,1157,0
5,22,1690,0
194,113,534,0
180,12,1235,0
113,103,1268,0
76,109,1335,0
62,40,1639,0
136,170,481,0
85,137,1985,0
32,11,1224,0
18,50,469,0
184,182,718,0
4,97,1206,0
193,56,1916,0
89,127,444,0
75,60,183,0
165,178,134,0
47,178,1783,0
17,123,1361,0
169,64,918,0
95,198,1853,0
118,109,1263,0
155,21,407,0
178,142,221,0
141,26,372,0
88,48,1821,0
60,174,270,0
23,26,321,0
198,100,1076,0
168,23,751,0
117,92,328,0
64,88,1852,0
50,39,1858,0
140,165,589,0
73,158,1216,0
36,22,942,0
22,65,828,0
188,185,1034,0
121,138,895,0
174,124,473,0
197,37,290,0
93,116,1739,0
153,135,653,0
79,1,1814,0
35,167,1344,0
187,96,1264,0
120,61,794,0
83,179,1281,0
173,77,162,0
106,112,1415,0
159,14,1950,0
92,35,1771,0
129,47,915,0
182,165,799,0
115,194,656,0
48,185,1000,0
11,15,1556,0
96,149,1343,0
149,149,1525,0
186,27,861,0
172,26,1537,0
105,73,140,0
68,91,1306,0
54,18,552,0
128,144,619,0
77,147,880,0
24,33,587,0
10,92,1490,0
176,172,795,0
125,135,388,0
162,115,959,0
111,84,1250,0
81,97,112,0
157,140,265,0
67,18,154,0
39,168,1243,0
191,125,1179,0
124,48,1205,0
87,188,492,0
161,58,11,0
110,7,1768,0
57,121,1095,0
80,54,676,0
170,184,112,0
133,52,1598,0
52,132,135,0
15,48,112,0
100,136,488,0
190,14,1797,0
137,130,1724,0
123,121,1114,0
86,111,1453,0
199,196,131,0
56,46,1396,0
19,162,491,0
109,70,1097,0
42,1,954,0
132,131,1215,0
65,160,920,0
28,44,445,0
14,107,141,0
180,151,798,0
113,156,273,0
166,102,566,0
99,65,1240,0
122,162,984,0
85,30,280,0
32,134,1224,0
71,31,894,0
145,153,1200,0
94,196,1600,0
27,157,596,0
193,181,1182,0
179,70,560,0
112,35,477,0
165,39,244,0
75,169,1954,0
98,10,184,0
61,118,1367,0
40,175,492,0
3,37,126,0
192,122,1514,0
178,5,1183,0
88,187,1786,0
141,143,1623,0
127,122,240,0
74,114,793,0
97,179,450,0
60,33,39,0
23,175,1959,0
69,189,1598,0
2,102,1527,0
168,130,1263,0
117,161,1265,0
154,93,182,0
103,82,727,0
126,177,1820,0
73,11,486,0
36,153,1630,0
31,134,600,0
197,170,593,0
183,75,552,0
116,30,1817,0
79,138,1090,0
153,12,82,0
102,25,770,0
49,99,99,0
21,13,1932,0
44,162,1656,0
7,46,1668,0
196,101,837,0
92,182,1739,0
129,164,602,0
182,48,216,0
115,79,941,0
78,65,1829,0
152,195,1726,0
101,160,506,0
48,52,1720,0
11,184,1072,0
6,125,435,0
172,141,1472,0
105,182,687,0
158,72,50,0
195,52,1287,0
91,103,439,0
114,188,1975,0
77,8,746,0
24,172,1040,0
185,95,587,0
171,92,1147,0
104,9,503,0
194,151,288,0
157,1,1795,0
67,159,767,0
90,36,52,0
53,80,1910,0
9,26,1887,0
184,16,1621,0
80,161,1230,0
133,185,931,0
170,47,152,0
119,64,602,0
66,76,1956,0
89,149,1876,0
52,15,987,0
15,133,1489,0
160,120,860,0
109,187,1833,0
146,71,1191,0
199,57,1665,0
95,120,380,0
118,139,761,0
65,61,1697,0
28,167,1815,0
189,84,501,0
122,41,1621,0
175,33,301,0
108,4,1384,0
198,130,1752,0
71,144,1473,0
145,22,1886,0
94,51,96,0
131,199,1083,0
41,69,261,0
27,22,1890,0
13,23,1901,0
188,3,1252,0
121,96,1945,0
84,92,498,0
107,85,262,0
70,91,1349,0
93,154,1762,0
40,26,1860,0
3,174,971,0
164,123,1340,0
97,72,623,0
150,50,388,0
83,13,1955,0
106,150,995,0
69,34,1164,0
16,178,1614,0
177,65,816,0
103,199,1057,0
126,60,1168,0
163,50,1229,0
96,127,1501,0
59,101,1823,0
82,62,1475,0
45,74,788,0
31,11,1535,0
1,44,960,0
176,22,838,0
125,109,1516,0
72,71,433,0
58,38,1396,0
148,164,1219,0
81,143,1044,0
44,21,171,0
7,163,1416,0
30,192,287,0
152,78,867,0
101,85,1222,0
138,33,588,0
87,6,1301,0
161,128,1978,0
181,126,1541,0
114,51,1529,0
167,63,969,0
100,98,248,0
63,126,250,0
123,195,1632,0
33,63,336,0
56,136,1629,0
5,49,1652,0
194,106,610,0
180,41,1235,0
113,122,573,0
76,74,622,0
136,143,638,0
62,13,1809,0
184,155,980,0
193,83,765,0
66,195,1316,0
156,65,1334,0
89,98,1786,0
142,20,16,0
165,157,1673,0
75,19,639,0
38,101,1017,0
47,153,1347,0
169,107,336,0
118,6,572,0
155,8,1104,0
88,85,89,0
51,75,1579,0
37,36,452,0
60,139,98,0
175,170,691,0
198,121,826,0
168,60,261,0
117,71,827,0
64,125,1674,0
140,130,1775,0
50,0,238,0
22,186,1279,0
188,150,1885,0
174,97,940,0
197,64,939,0
144,84,1857,0
93,111,552,0
130,27,565,0
79,44,38,0
153,170,1613,0
26,88,1472,0
102,199,1936,0
35,138,784,0
187,71,458,0
120,34,689,0
83,150,1568,0
173,104,955,0
106,29,1004,0
159,21,1585,0
92,88,1525,0
55,68,710,0
25,17,1247,0
48,158,579,0
163,191,1375,0
96,138,626,0
186,4,830,0
149,112,558,0
172,55,1592,0
105,108,1248,0
68,96,81,0
128,181,207,0
54,55,70,0
10,185,1514,0
176,129,1006,0
162,108,53,0
185,181,1951,0
